id,heating,macrozone,microzone,latitude,longitude,photo_count,price,sqm,n_rooms,n_bath,floor_num,has_elevator,feat_arredato,feat_balcone,feat_ascensore,feat_lavatrice,feat_aria_condizionata,feat_portineria,feat_terrazzo,feat_giardino,feat_lavastoviglie
126915713,Autonomo,"Solari, Washington",Solari,45.4596,9.16704,28,545,127,5,2,2,1,0,0,0,0,0,0,0,0,0
127012721,Autonomo,"Pasteur, Rovereto",Pasteur,45.4911,9.21563,44,565,126,5,1,2,1,0,0,0,0,0,0,0,0,0
126916811,Autonomo,"Bisceglie, Baggio, Olmi",Baggio,45.4598,9.10451,13,495,118,6,3,1,0,0,0,0,0,0,0,0,0,0
126916643,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4917,9.19063,23,580,203,6,2,1,1,0,0,0,0,0,0,0,0,0
126915609,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,11,535,138,6,2,2,0,0,0,0,0,0,0,0,0,0
126916981,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4545,9.14926,81,540,209,6,3,7,1,0,0,0,0,0,0,0,0,0
126916975,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4546,9.14808,29,550,127,5,1,5,1,0,0,0,0,0,0,0,0,0
126984901,Autonomo,"Centrale, Repubblica",Centrale,45.4905,9.20393,16,575,171,6,2,3,0,0,1,0,0,0,0,0,0,0
126951033,Autonomo,"Precotto, Turro",Turro,45.5026,9.22137,15,500,121,6,2,4,0,0,0,0,0,0,0,0,0,0
126917275,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Musocco,45.5036,9.12875,23,580,82,4,1,1,0,0,0,0,0,0,0,0,0,0
126916883,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4609,9.13529,37,550,15,6,2,2,0,0,0,0,0,0,0,0,0,0
126916837,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,62,575,15,6,3,1,1,0,0,0,0,0,0,0,0,0
126916695,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4371,9.21564,34,580,151,6,3,4,1,0,0,0,0,0,0,0,0,0
126917341,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4925,9.16275,36,500,250,6,3,1,0,0,0,0,0,0,0,0,0,0
126917151,Autonomo,"Bande Nere, Inganni",Gambara,45.4623,9.14434,44,495,113,5,1,5,0,0,0,0,0,0,0,0,0,0
126916759,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4545,9.14926,31,550,88,4,1,9,1,0,0,0,0,0,0,0,0,0
126915607,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,14,555,138,6,2,2,0,0,0,0,0,0,0,0,0,0
126915597,Autonomo,"Bande Nere, Inganni",Gambara,45.463,9.14258,26,455,71,4,1,4,1,0,0,0,0,0,0,0,0,0
127012713,Autonomo,"Bande Nere, Inganni",Gambara,45.4623,9.14434,30,555,74,4,1,2,0,0,0,0,0,0,0,0,0,0
126917051,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4511,9.13967,26,570,127,6,2,5,0,0,0,0,0,0,0,0,0,0
126916655,Autonomo,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.427,9.17859,23,585,110,5,2,6,1,0,0,0,0,0,0,0,0,0
126917005,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,19,560,91,5,2,3,0,0,0,0,0,0,0,0,0,0
126916167,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4419,9.17862,21,560,121,5,1,3,1,0,0,0,0,0,0,0,0,0
126915809,Autonomo,"Cenisio, Sarpi, Isola",Isola,45.4904,9.19938,25,525,173,6,2,5,1,0,0,0,0,0,0,0,0,0
126915699,Autonomo,"Porta Romana, Cadore, Montenero",Montenero,45.4572,9.20484,24,565,200,6,3,3,1,0,0,0,0,0,0,0,0,0
126915631,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4387,9.18289,23,460,115,4,1,3,0,0,0,0,0,0,0,0,0,0
126917305,Autonomo,"Precotto, Turro",Villa San Giovanni,45.5172,9.22341,21,490,75,4,1,5,0,0,0,0,0,0,0,0,0,0
126916801,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4893,9.15015,18,585,90,5,1,4,0,0,0,0,0,0,0,0,0,0
126917177,Autonomo,"Bande Nere, Inganni",Gambara,45.462,9.14273,15,565,113,6,2,1,0,0,0,0,0,0,0,0,0,0
126917157,Autonomo,"Maggiolina, Istria",Maggiolina,45.4916,9.20302,21,530,123,6,2,2,0,0,0,0,0,0,0,0,0,0
126916705,Autonomo,"Pasteur, Rovereto",Pasteur,45.4898,9.21369,26,560,212,6,3,1,1,0,0,0,0,0,0,0,0,0
126915671,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4946,9.1629,32,465,105,4,1,2,1,0,0,0,0,0,0,0,0,0
126917041,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4594,9.13161,18,540,203,6,3,2,0,0,0,0,0,0,0,0,0,0
126916229,Autonomo,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4542,9.1986,47,585,134,6,2,2,1,0,0,0,0,0,0,0,0,0
126916505,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4372,9.21509,36,505,151,6,3,2,1,0,0,0,0,0,0,0,0,0
126915777,Autonomo,"Centrale, Repubblica",Centrale,45.486,9.20777,32,475,115,6,3,4,1,0,0,0,0,0,0,0,0,0
126915587,Autonomo,"Maggiolina, Istria",Maggiolina,45.496,9.20628,25,455,161,6,3,9,1,0,0,0,0,0,0,0,0,0
126917389,Autonomo,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4719,9.11195,26,460,150,6,2,8,0,0,0,0,0,0,0,0,0,0
126916387,Autonomo,"Città Studi, Susa",Città Studi,45.4753,9.22085,40,495,15,6,2,1,1,0,0,0,0,0,0,0,0,0
126984919,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4956,9.18968,47,560,95,5,2,2,1,0,0,0,0,0,0,0,0,0
127020971,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,22,570,242,6,3,2,0,0,0,0,0,0,0,0,0,0
126917287,Autonomo,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4555,9.20183,11,570,164,6,2,5,0,0,1,0,0,0,0,0,0,0
126917161,Autonomo,"Maggiolina, Istria",Istria,45.4996,9.19576,14,520,120,5,1,4,0,0,0,0,0,0,0,0,0,0
126916989,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,15,530,128,6,2,1,0,0,0,0,0,0,0,0,0,0
126916971,Autonomo,"Famagosta, Barona",Tre Castelli - Faenza,45.4418,9.14022,62,545,178,6,4,4,0,0,0,0,0,0,0,0,0,0
126916857,Autonomo,"San Siro, Trenno",Gallaratese,45.4944,9.12694,22,585,79,5,2,2,0,0,0,0,0,0,0,0,0,0
127012699,Autonomo,"Centrale, Repubblica",Buenos Aires,45.4836,9.21537,23,505,178,6,3,1,0,0,0,0,0,0,0,1,0,0
126938219,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4893,9.15015,14,525,90,5,1,4,0,0,0,0,0,0,0,0,0,0
126917253,Autonomo,"Affori, Bovisa",Dergano,45.4987,9.1815,46,580,213,6,3,1,1,0,0,0,0,0,0,0,0,0
126917233,Autonomo,"Affori, Bovisa",Bovisasca,45.5171,9.15399,24,575,94,5,2,1,0,0,0,0,0,0,0,0,0,0
126917191,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4519,9.14075,42,535,73,4,1,8,1,0,0,0,0,0,0,0,0,0
126917047,Autonomo,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.427,9.17859,25,580,110,5,2,6,1,0,0,0,0,0,0,0,0,0
126916385,Autonomo,"Cenisio, Sarpi, Isola",Cenisio,45.4902,9.16746,14,560,161,6,3,1,0,0,0,0,0,0,0,0,0,0
126916175,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4895,9.15383,41,530,127,6,2,7,1,0,0,0,0,0,0,0,0,0
126916141,Autonomo,"Affori, Bovisa",Affori,45.5174,9.17351,70,520,55,3,1,3,1,0,0,0,0,0,0,1,0,0
126916997,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,12,540,178,6,3,2,0,0,0,0,0,0,0,0,0,0
126917185,Autonomo,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4326,9.18433,30,580,15,6,3,7,0,0,0,0,0,0,0,0,0,0
126916221,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4628,9.13388,13,505,70,4,1,3,1,0,0,0,0,0,0,0,0,0
126915721,Autonomo,"Napoli, Soderini",Piazza Napoli,45.4507,9.15297,24,470,86,4,1,1,1,0,0,0,0,0,0,0,0,0
126915689,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4751,9.14503,21,555,166,6,2,2,0,0,0,0,0,0,0,0,0,0
126915603,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,11,560,138,6,2,2,0,0,0,0,0,0,0,0,0,0
126915715,Autonomo,"Centrale, Repubblica",Repubblica,45.4793,9.20206,10,455,15,3,1,2,0,0,0,0,0,0,0,0,0,0
126916433,Autonomo,"San Siro, Trenno",San Siro,45.4687,9.14515,36,520,161,5,2,2,1,0,0,0,0,0,0,0,0,0
103313562,Assente,"Pasteur, Rovereto",Rovereto,45.496,9.2177,12,500,20,4,2,3,0,0,0,0,1,0,0,0,0,1
126916025,Autonomo,Forlanini,Quartiere Forlanini,45.4556,9.24846,27,470,140,6,2,3,1,0,0,0,0,0,0,0,0,0
126915789,Autonomo,"Centrale, Repubblica",Centrale,45.486,9.20777,32,470,115,6,3,4,1,0,0,0,0,0,0,0,0,0
126915785,Autonomo,Centro,Missori,45.4577,9.19115,16,520,184,6,3,1,0,0,0,0,0,0,0,0,0,0
126916179,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,13,450,143,6,2,4,1,0,0,0,0,0,0,0,0,0
126916831,Autonomo,"Bicocca, Niguarda",Ca' Granda,45.5058,9.20256,22,580,15,3,2,2,1,0,0,0,0,0,0,0,0,0
126916795,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4925,9.16275,32,490,250,6,3,1,0,0,0,0,0,0,0,0,0,0
126916205,Autonomo,"Solari, Washington",Frua,45.4651,9.14874,38,510,148,6,3,2,1,0,0,0,0,0,0,0,0,0
126915605,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,10,540,138,6,2,2,0,0,0,0,0,0,0,0,0,0
126916773,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Musocco,45.5036,9.12875,25,580,82,4,1,1,0,0,0,0,0,0,0,0,0,0
126917661,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,14,540,143,6,2,4,1,0,0,0,0,0,0,0,0,0
126917429,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4526,9.1396,28,540,73,5,1,7,1,0,0,0,0,0,0,0,0,0
126916543,Autonomo,"Bande Nere, Inganni",Inganni,45.4565,9.11907,38,460,66,4,1,4,0,0,0,0,0,0,0,0,0,0
126916843,Autonomo,"Cenisio, Sarpi, Isola",Cenisio,45.4902,9.16746,19,580,161,6,3,1,0,0,0,0,0,0,0,0,0,0
126916201,Autonomo,"Maggiolina, Istria",Maggiolina,45.4963,9.20541,57,505,146,6,2,7,0,0,0,0,0,0,0,0,0,0
126915983,Autonomo,"San Siro, Trenno",San Siro,45.4697,9.14128,16,540,119,5,2,1,0,0,1,0,0,0,0,0,0,0
126915855,Autonomo,"Centrale, Repubblica",Buenos Aires,45.4785,9.20327,32,570,239,6,3,7,1,0,0,0,0,0,0,0,0,0
116737877,Assente,"Bicocca, Niguarda",Bignami - Ponale,45.5278,9.2094,18,400,100,3,1,2,0,0,1,0,1,0,1,0,0,0
126916401,Autonomo,"Pasteur, Rovereto",Pasteur,45.4874,9.21404,13,525,15,6,2,4,0,0,0,0,0,0,0,0,0,0
126915879,Autonomo,Navigli,Ascanio Sforza,45.4521,9.17892,17,525,138,5,2,1,1,0,0,0,0,0,0,0,0,0
126917325,Autonomo,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4725,9.11141,27,490,150,6,2,3,0,0,0,0,0,0,0,0,0,0
127647052,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,11,415,241,6,3,1,0,0,0,0,0,0,0,0,0,0
127541894,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4523,9.13914,19,400,63,4,1,7,1,0,0,0,0,0,0,0,0,0
127602632,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,12,390,105,6,2,1,0,0,0,0,0,0,0,0,0,0
127541896,Autonomo,Centro,Brera,45.4711,9.19231,14,415,180,6,2,1,0,0,0,0,0,0,0,0,0,0
127274939,Autonomo,"Centrale, Repubblica",Centrale,45.4889,9.20984,18,545,15,4,2,2,0,0,0,0,0,0,0,0,0,0
127647048,Autonomo,"Precotto, Turro",Turro,45.5012,9.22383,30,445,55,4,1,1,0,0,0,0,0,0,0,0,0,0
127414617,Autonomo,"Maggiolina, Istria",Maggiolina,45.4954,9.20166,16,395,129,6,2,6,0,0,0,0,0,0,0,0,0,0
127462654,Autonomo,"Precotto, Turro",Gorla,45.5053,9.22374,17,400,100,6,2,1,0,0,0,0,0,0,0,0,0,0
127602630,Autonomo,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4425,9.18863,49,545,445,6,4,1,0,0,0,0,0,0,0,0,0,0
127275017,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,18,400,176,6,3,1,0,0,0,0,0,0,0,0,0,0
127385171,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,11,380,168,6,2,3,0,0,0,0,0,0,0,0,0,0
127504460,Autonomo,"Bande Nere, Inganni",Gambara,45.4623,9.14434,26,495,113,5,1,5,0,0,0,0,0,0,0,0,0,0
127384561,Autonomo,"Bicocca, Niguarda",Greco - Segnano,45.5029,9.21219,9,350,72,2,1,1,0,0,1,0,0,0,0,0,0,0
127665988,Assente,"San Siro, Trenno",San Siro,45.4693,9.1326,20,550,15,2,1,6,0,0,1,0,1,0,1,0,0,0
114859529,Assente,"Affori, Bovisa",Affori,45.5185,9.1671,26,560,20,4,1,1,0,0,0,0,1,1,0,0,1,0
127622002,Assente,"Città Studi, Susa",Città Studi,45.4688,9.2335,12,560,18,4,2,2,0,0,1,0,1,0,1,0,0,0
123434509,Assente,"Affori, Bovisa",Bovisa,45.5004,9.1693,9,450,17,3,1,1,0,0,1,0,1,0,1,0,0,0
126997543,Assente,"Solari, Washington",Washington,45.4612,9.1571,26,510,95,3,1,2,0,0,1,0,1,1,1,0,1,1
127443144,Assente,Forlanini,Viale Ungheria - Mecenate,45.4521,9.2448,16,550,65,3,1,4,0,0,1,0,1,1,1,0,0,1
127653614,Assente,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4151,9.1739,13,350,125,5,2,4,0,0,0,0,0,0,0,0,0,0
127585940,Centralizzato,"Napoli, Soderini",Tripoli - Soderini,45.4585,9.1487,27,580,85,5,1,5,0,0,1,0,1,0,1,0,0,0
117416769,Assente,"Solari, Washington",Solari,45.4539,9.1638,8,550,15,4,2,3,0,0,1,0,1,0,1,0,0,1
126015315,Assente,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4307,9.1844,23,370,80,3,1,5,0,0,0,0,0,0,0,0,0,0
122670056,Autonomo,"Affori, Bovisa",Vialba,45.5132,9.12889,10,410,18,4,2,4,0,0,1,1,1,0,0,0,0,1
125135419,Assente,"Udine, Lambrate",Udine,45.4945,9.2354,13,510,110,3,1,2,0,0,1,0,1,0,0,0,0,0
126916625,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4544,9.14018,15,500,63,4,1,1,0,0,0,0,0,0,0,0,0,0
126915737,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4826,9.14383,18,525,87,3,1,7,1,0,0,0,0,0,0,0,0,0
126916763,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,11,530,82,4,1,3,1,0,0,0,0,0,0,0,0,0
126915753,Autonomo,"Bande Nere, Inganni",Gambara,45.4623,9.14434,20,510,77,5,1,2,0,0,0,0,0,0,0,0,0,0
126916353,Autonomo,"Città Studi, Susa",Città Studi,45.4753,9.22085,36,500,15,6,2,1,1,0,0,0,0,0,0,0,0,0
126915763,Autonomo,"Affori, Bovisa",Affori,45.514,9.17377,20,515,120,6,2,6,1,0,0,0,0,0,0,0,0,0
126917217,Autonomo,"Bisceglie, Baggio, Olmi",Bisceglie,45.4564,9.11347,24,580,111,5,2,6,1,0,0,0,0,0,0,0,0,0
126916851,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4552,9.1365,52,585,15,5,2,3,1,0,0,0,0,0,0,0,0,0
126916483,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4594,9.13161,17,550,139,6,2,1,0,0,0,0,0,0,0,0,0,0
126916189,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4371,9.21564,35,580,151,6,3,3,1,0,0,0,0,0,0,0,0,0
126917221,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4946,9.14423,17,540,81,5,1,3,1,0,0,0,0,0,0,0,0,0
126917013,Autonomo,"Udine, Lambrate",Quartiere Feltre,45.4879,9.24541,37,510,133,6,2,6,0,0,0,0,0,0,0,0,0,0
126916995,Autonomo,"Precotto, Turro",Villa San Giovanni,45.5189,9.2214,19,450,304,6,3,1,0,0,0,0,0,0,0,0,0,0
126916023,Autonomo,Forlanini,Quartiere Forlanini,45.4556,9.24846,26,450,140,6,2,3,1,0,0,0,0,0,0,0,0,0
126915747,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,10,560,138,6,2,2,0,0,0,0,0,0,0,0,0,0
126916169,Autonomo,"Centrale, Repubblica",Morgagni,45.4734,9.21442,21,510,161,5,2,1,1,0,0,0,0,0,0,0,0,0
126917445,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4542,9.13777,37,555,136,6,3,8,1,0,0,0,0,0,0,0,0,0
126917553,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,47,580,15,6,3,1,1,0,0,0,0,0,0,0,0,0
126917237,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.14127,45,450,130,6,2,1,0,0,0,0,0,0,0,0,0,0
126916991,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,12,480,168,6,2,3,0,0,0,0,0,0,0,0,0,0
126916669,Autonomo,"Bande Nere, Inganni",Gambara,45.4633,9.14358,24,580,89,4,1,2,1,0,0,0,0,0,0,0,0,0
126915767,Autonomo,"Maggiolina, Istria",Maggiolina,45.4958,9.20232,107,450,141,6,2,8,1,0,0,0,0,0,0,0,0,0
126917309,Autonomo,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4558,9.2023,15,585,171,6,3,2,0,0,1,0,0,0,0,0,0,0
126917285,Autonomo,"Precotto, Turro",Villa San Giovanni,45.5189,9.2214,18,470,151,6,2,1,0,0,0,0,0,0,0,0,0,0
126915923,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4946,9.1629,20,460,105,4,1,2,1,0,0,0,0,0,0,0,0,0
126917441,Autonomo,"Bande Nere, Inganni",Gambara,45.4628,9.14359,14,540,64,4,1,1,1,0,0,0,0,0,0,0,0,0
126917125,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4946,9.14423,36,570,170,6,2,1,1,0,0,0,0,0,0,0,0,0
126915791,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4751,9.14503,44,555,166,6,2,2,0,0,0,0,0,0,0,0,0,0
126916203,Autonomo,"Solari, Washington",Frua,45.4653,9.14888,41,530,156,6,3,1,1,0,0,0,0,0,0,0,0,0
126916165,Autonomo,"Porta Venezia, Indipendenza",Porta Venezia,45.4773,9.20508,27,515,174,6,3,4,1,0,0,0,0,0,0,0,0,0
126917015,Autonomo,"Precotto, Turro",Villa San Giovanni,45.5189,9.2214,23,470,131,6,2,1,0,0,0,0,0,0,0,0,0,0
126916817,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4529,9.13928,29,565,74,4,1,3,1,0,0,0,0,0,0,0,0,0
126917601,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,32,555,15,6,3,1,1,0,0,0,0,0,0,0,0,0
126917447,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4542,9.13777,32,585,65,4,1,1,1,0,0,0,0,0,0,0,0,0
126915859,Autonomo,"Centrale, Repubblica",Repubblica,45.4793,9.20206,18,455,15,3,1,1,0,0,0,0,0,0,0,0,0,0
126917647,Autonomo,"Genova, Ticinese",Corso Genova,45.4582,9.17012,25,460,157,6,2,4,0,0,0,0,0,0,0,0,0,0
126917479,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4371,9.21564,63,580,151,6,3,4,1,0,0,0,0,0,0,0,0,0
126917035,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4372,9.21509,26,580,75,4,1,3,1,0,0,0,0,0,0,0,0,0
126916017,Autonomo,Forlanini,Quartiere Forlanini,45.4556,9.24846,25,450,140,6,2,3,1,0,0,0,0,0,0,0,0,0
127532108,Assente,"Cimiano, Crescenzago, Adriano",Cimiano,45.4983,9.2319,28,400,150,6,2,3,0,0,1,0,1,0,0,1,0,1
125734557,Assente,"Precotto, Turro",Villa San Giovanni,45.5172,9.2202,17,420,90,3,1,0.5,0,0,0,0,1,0,0,0,0,0
126968925,Assente,"Città Studi, Susa",Casoretto,45.4879,9.2308,7,500,70,3,1,1,0,0,0,0,1,1,0,0,0,0
127590494,Assente,"Bicocca, Niguarda",Niguarda,45.5168,9.1996,7,500,100,3,1,4,0,0,1,0,1,0,0,0,0,0
125832603,Assente,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4143,9.1723,17,450,66,2,NA,0.5,0,0,0,0,0,0,0,0,0,0
127001653,Assente,"Famagosta, Barona",Barona,45.4422,9.1544,24,400,100,3,1,1,0,0,1,0,1,1,0,1,1,1
125713757,Assente,"San Siro, Trenno",San Carlo,45.4619,9.1146,8,520,20,3,1,3,0,0,1,0,1,0,1,0,0,0
126915673,Autonomo,"Pasteur, Rovereto",Pasteur,45.4874,9.21404,9,455,15,6,2,4,0,0,0,0,0,0,0,0,0,0
126915823,Autonomo,"San Siro, Trenno",San Siro,45.4777,9.14164,13,525,15,6,3,1,0,0,0,0,0,0,0,0,0,0
126407599,Assente,"Cimiano, Crescenzago, Adriano",Quartiere Adriano,45.5163,9.2448,12,450,160,4,2,4,0,0,1,0,1,0,1,1,0,1
126568803,Centralizzato,"Cimiano, Crescenzago, Adriano",Cimiano,45.4981,9.23527,6,550,13,2,1,0.5,0,0,0,1,1,0,1,0,0,0
126917153,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4628,9.13388,15,575,120,6,2,7,1,0,0,0,0,0,0,0,0,0
124144847,Assente,"Corvetto, Rogoredo",Corvetto,45.4413,9.2245,18,550,90,3,1,5,0,0,1,0,1,1,1,0,0,1
126915583,Autonomo,"Centrale, Repubblica",Buenos Aires,45.4848,9.21089,26,515,200,6,2,5,0,0,0,0,0,0,0,0,0,0
127532284,Assente,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4949,9.1527,25,450,15,3,1,1,0,0,1,0,1,0,1,0,0,0
126915599,Autonomo,"Bande Nere, Inganni",Gambara,45.4623,9.14434,22,510,94,5,1,3,0,0,0,0,0,0,0,0,0,0
127531618,Assente,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4307,9.1823,11,500,81,4,1,8,0,0,0,0,1,0,1,0,0,1
126872079,Assente,"Bicocca, Niguarda",Niguarda,45.5185,9.1922,5,480,15,4,1,5,0,0,0,0,0,0,0,1,0,0
126421667,Assente,"Precotto, Turro",Turro,45.5028,9.225,22,550,20,1,1,6,0,0,1,0,0,1,1,0,0,0
123233991,Assente,"Maggiolina, Istria",Maggiolina,45.4965,9.2019,15,550,65,3,1,0,0,0,0,0,1,0,1,0,0,1
118353787,Assente,"Affori, Bovisa",Bovisa,45.4996,9.1687,5,500,100,3,1,2,0,0,0,0,1,0,0,1,0,0
125095553,Assente,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4407,9.1997,5,500,20,3,1,3,0,0,0,0,1,0,0,0,0,0
113195993,Assente,"Udine, Lambrate",Udine,45.495,9.2355,33,580,14,4,1,1,0,0,1,0,1,0,0,0,0,1
126916269,Autonomo,"Maggiolina, Istria",Maggiolina,45.4966,9.20335,13,455,15,5,2,1,1,0,0,0,0,0,0,0,0,0
126917543,Autonomo,"San Siro, Trenno",San Siro,45.4777,9.14164,8,540,15,6,3,1,0,0,0,0,0,0,0,0,0,0
126917289,Autonomo,"San Siro, Trenno",San Siro,45.4777,9.14164,8,540,15,6,3,1,0,0,0,0,0,0,0,0,0,0
126619485,Assente,"Porta Vittoria, Lodi",Martini - Insubria,45.4571,9.2192,22,450,90,3,2,3,0,0,1,0,1,1,0,0,0,1
126916779,Autonomo,"Famagosta, Barona",Tre Castelli - Faenza,45.442,9.13738,8,580,100,4,2,3,0,0,0,0,0,0,0,0,0,0
126843799,Assente,"Famagosta, Barona",Cantalupa - San Paolo,45.4357,9.1536,11,500,116,4,2,5,0,0,0,0,1,0,0,0,0,1
127396613,Assente,"Arco della Pace, Arena, Pagano",Arco della Pace,45.4748,9.1693,21,440,250,6,4,2,0,0,1,0,1,0,1,1,0,1
105889039,Assente,"Bicocca, Niguarda",Bignami - Ponale,45.5279,9.2104,11,400,100,3,1,8,0,0,1,0,1,1,0,1,1,0
127551262,Assente,"Cimiano, Crescenzago, Adriano",Cimiano,45.4971,9.23674,14,540,18,6,3,1,0,0,0,0,0,0,0,0,0,0
126916367,Autonomo,"Porta Vittoria, Lodi",Lodi - Brenta,45.4448,9.22149,7,505,123,5,2,4,0,0,0,0,0,0,0,0,0,0
126915905,Autonomo,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4737,9.111,7,450,116,6,2,6,1,0,0,0,0,0,0,0,0,0
126916789,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,7,565,70,4,1,1,1,0,0,0,0,0,0,0,0,0
126916321,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4546,9.14808,7,450,127,5,1,3,1,0,0,0,0,0,0,0,0,0
126916907,Autonomo,"Pasteur, Rovereto",Rovereto,45.4946,9.21499,7,540,15,6,2,2,0,0,0,0,0,0,0,0,0,0
124018105,Assente,"Porta Vittoria, Lodi",Lodi - Brenta,45.442,9.214,9,550,95,3,1,3,0,0,1,0,1,0,1,0,0,0
125746295,Assente,"Napoli, Soderini",Piazza Napoli,45.4532,9.1537,11,550,70,2,1,10,0,0,0,0,1,0,1,0,0,0
125960661,Centralizzato,"Udine, Lambrate",Ortica,45.4704,9.23849,18,570,17,1,1,3,0,1,0,0,0,0,0,0,0,0
127579446,Assente,"San Siro, Trenno",Gallaratese,45.5005,9.1051,12,500,15,1,1,3,0,0,0,0,1,1,0,0,0,0
127519884,Assente,"Cimiano, Crescenzago, Adriano",Cimiano,45.497,9.2352,19,500,16,2,1,6,0,0,1,0,1,0,0,0,0,0
